X,Y,fid,Localidad,Provincia,Región,Longitud,Latitud,Siglo,Ficha BD,icon_url
-6.18738436421043,40.1901737333719,"17",Ahigal,Cáceres,Extremadura,"-6.187384364210431","40.19017373337191",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=102""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/102.jpg""></a>",./0.png
-6.63390306056647,42.0546886031368,"18",Puebla de Sanabria,Zamora,Castilla-León,"-6.633903060566475","42.054688603136846",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=103""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/103.jpg""></a>",./0.png
-1.29838230237939,38.1131581972146,"19",Archena,Murcia,Murcia,"-1.2983823023793888","38.11315819721461",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=120""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/120.jpg""></a>",./0.png
-5.5148984226419,40.8273013756009,"20",Alba de Tormes,Salamanca,Castilla-León,"-5.514898422641899","40.827301375600904",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=126""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/126.jpg""></a>",./0.png
-6.80793727338958,43.5309275264849,"21",Miudes,Asturias,Asturias,"-6.807937273389578","43.53092752648489",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=128""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/128.jpg""></a>",./0.png
-7.0282340887339,43.461054790533,"22",Piantón,Asturias,Asturias,"-7.028234088733895","43.461054790532955",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=129""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/129.jpg""></a>",./0.png
-6.81096681410701,42.6071897979498,"23",Villafranca del Bierzo,León,Castilla-León,"-6.8109668141070125","42.60718979794983",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=131""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/131.jpg""></a>",./0.png
-6.33171485994111,42.0222804386438,"24",Mombuey,Zamora,Castilla-León,"-6.331714859941112","42.0222804386438",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=135""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/135.jpg""></a>",./0.png
-7.54903955299212,38.646774441459,"25",Redondo,Distrito de Évora,Portugal,"-7.5490395529921175","38.646774441458994",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=138""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/138.jpg""></a>",./0.png
-1.51060900229399,41.1961278240582,"26",Villafeliche,Zaragoza,Aragón,"-1.510609002293994","41.196127824058166",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=150""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/150.jpg""></a>",./0.png
-6.05305957356297,37.3876607762452,"27",Castilleja de la Cuesta,Sevilla,Andalucía,"-6.0530595735629715","37.387660776245184",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=163""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/163.jpg""></a>",./0.png
-4.40983794460387,41.8525583606959,"28",Cevico de la Torre,Palencia,Castilla-León,"-4.409837944603873","41.852558360695944",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=164""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/164.jpg""></a>",./0.png
-4.84144228875404,42.7889890261023,"29",Guardo,Palencia,Castilla-León,"-4.841442288754042","42.78898902610234",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=165""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/165.jpg""></a>",./0.png
-5.18552873060732,42.1267650226053,"30",Becilla de Valderaduey,Valladolid,Castilla-León,"-5.185528730607317","42.12676502260528",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=172""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/172.jpg""></a>",./0.png
-4.73039175388537,41.657879895509,"31",Valladolid [3],Valladolid,Castilla-León,"-4.730391753885372","41.65787989550905",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=177""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/177.jpg""></a>",./0.png
-5.76724334649478,40.387306603726,"32",Béjar,Salamanca,Castilla-León,"-5.767243346494781","40.38730660372604",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=182""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/182.jpg""></a>",./0.png
-2.71359877700272,42.6439738974221,"33",Peñacerrada,Álava,Euskadi,"-2.7135987770027215","42.64397389742206",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=183""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/183.jpg""></a>",./0.png
-5.92146872938794,37.2836260707837,"34",Dos Hermanas,Sevilla,Andalucía,"-5.921468729387942","37.28362607078371",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=185""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/185.jpg""></a>",./0.png
-1.07243463125264,37.9756136667771,"35",Beniajan,Murcia,Murcia,"-1.0724346312526363","37.97561366677714",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=201""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/201.jpg""></a>",./0.png
-2.14870657100438,43.2363041568558,"36",Aya,Guipúzcoa,Euskadi,"-2.1487065710043822","43.23630415685582",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=214""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/214.jpg""></a>",./0.png
-6.1774001450527,36.8726175773468,"37",Trebujena,Cádiz,Andalucía,"-6.177400145052703","36.872617577346794",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=217""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/217.jpg""></a>",./0.png
-5.31489198896972,36.517168447619,"38",Gaucín,Málaga,Andalucía,"-5.314891988969721","36.51716844761904",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=218""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/218.jpg""></a>",./0.png
-5.54841823122867,38.7199274413509,"39",Castuera,Badajoz,Extremadura,"-5.548418231228674","38.71992744135087",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=223""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/223.jpg""></a>",./0.png
-6.77345232458481,38.8766951930501,"40",Talavera la Real,Badajoz,Extremadura,"-6.7734523245848095","38.87669519305011",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=224""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/224.jpg""></a>",./0.png
-6.50545554469795,39.4455982050494,"41",Malpartida de Cáceres,Cáceres,Extremadura,"-6.505455544697947","39.44559820504938",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=227""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/227.jpg""></a>",./0.png
-6.23353920827936,39.861514780431,"42",Mirabel,Cáceres,Extremadura,"-6.233539208279355","39.86151478043097",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=228""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/228.jpg""></a>",./0.png
-2.85832471712899,42.6824710610178,"43",Berantevilla,Álava,Euskadi,"-2.8583247171289914","42.68247106101776",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=239""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/239.jpg""></a>",./0.png
-2.23506623081913,42.2118003916198,"44",Arnedillo,La Rioja,La Rioja,"-2.235066230819134","42.211800391619775",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=245""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/245.jpg""></a>",./0.png
-2.61688787309012,42.5142818374482,"45",El Ciego,Álava,Euskadi,"-2.61688787309012","42.51428183744815",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=248""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/248.jpg""></a>",./0.png
-3.92766661728481,41.6973351337048,"46",Roa de Duero,Burgos,Castilla-León,"-3.9276666172848107","41.69733513370482",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=255""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/255.jpg""></a>",./0.png
-1.7489575800624,42.1781479741377,"47",Alfaro,La Rioja,La Rioja,"-1.7489575800623987","42.178147974137694",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=273""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/273.jpg""></a>",./0.png
-2.56138413076247,42.4295847314538,"48",Navarrete,La Rioja,La Rioja,"-2.5613841307624705","42.42958473145383",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=280""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/280.jpg""></a>",./0.png
-5.92333534891422,43.5549786664762,"49",Avilés,Asturias,Asturias,"-5.923335348914216","43.55497866647623",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=286""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/286.jpg""></a>",./0.png
-6.94893367888138,37.2601341582704,"50",Huelva,Huelva,Andalucía,"-6.948933678881376","37.260134158270404",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=288""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/288.jpg""></a>",./0.png
-3.6321155308575,38.0945000327976,"51",Linares,Jaén,Andalucía,"-3.632115530857504","38.094500032797626",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=294""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/294.jpg""></a>",./0.png
-5.74910019270692,42.3538334024107,"52",Santa María del Páramo,León,Castilla-León,"-5.749100192706918","42.35383340241065",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=296""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/296.jpg""></a>",./0.png
-8.19656795048567,39.4624140289848,"53",Abrantes,Distrito de Santarém,Portugal,"-8.196567950485669","39.462414028984824",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=306""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/306.jpg""></a>",./0.png
-8.15998034489557,39.5335540107998,"54",Sardoal,Distrito de Santarém,Portugal,"-8.159980344895573","39.533554010799755",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=307""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/307.jpg""></a>",./0.png
-5.60575309909036,36.0162948814965,"55",Tarifa,Cádiz,Andalucía,"-5.605753099090359","36.016294881496506",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=312""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/312.jpg""></a>",./0.png
